fid,id,N37W123,X,Y
"8528","11",,5982973.2209000001,2101836.0734000001
"8529","11",,5983973.2209000001,2101836.0734000001
"8530","11",,5984973.2209000001,2101836.0734000001
"8531","11",,5985973.2209000001,2101836.0734000001
"8532","11",,5986973.2209000001,2101836.0734000001
"8533","11",,5987973.2209000001,2101836.0734000001
"8534","11",,5988973.2209000001,2101836.0734000001
"8535","11",,5989973.2209000001,2101836.0734000001
"8536","11",,5990973.2209000001,2101836.0734000001
"8537","11",,5991973.2209000001,2101836.0734000001
"8538","11",,5992973.2209000001,2101836.0734000001
"8539","11",,5993973.2209000001,2101836.0734000001
"8540","11",,5994973.2209000001,2101836.0734000001
"8541","11",,5995973.2209000001,2101836.0734000001
"8542","11",,5996973.2209000001,2101836.0734000001
"8543","11",,5997973.2209000001,2101836.0734000001
"8544","11",,5998973.2209000001,2101836.0734000001
"8545","11",,5999973.2209000001,2101836.0734000001
"8546","11",,6000973.2209000001,2101836.0734000001
"8547","11",,6001973.2209000001,2101836.0734000001
"8548","11",,6002973.2209000001,2101836.0734000001
"8549","11",,6003973.2209000001,2101836.0734000001
"8550","11",,6004973.2209000001,2101836.0734000001
"8551","11",,6005973.2209000001,2101836.0734000001
"8552","11",,6006973.2209000001,2101836.0734000001
"8553","11",,6007973.2209000001,2101836.0734000001
"8554","11",,6008973.2209000001,2101836.0734000001
"8555","11",,6009973.2209000001,2101836.0734000001
"8556","11",,6010973.2209000001,2101836.0734000001
"8557","11",,6011973.2209000001,2101836.0734000001
"8558","11",,6012973.2209000001,2101836.0734000001
"8559","11",,6013973.2209000001,2101836.0734000001
"8560","11",,6014973.2209000001,2101836.0734000001
"8561","11",,6015973.2209000001,2101836.0734000001
"8562","11",,6016973.2209000001,2101836.0734000001
"8563","11",,6017973.2209000001,2101836.0734000001
"8564","11",,6018973.2209000001,2101836.0734000001
"8565","11",,6019973.2209000001,2101836.0734000001
"8566","11",,6020973.2209000001,2101836.0734000001
"8567","11",,6021973.2209000001,2101836.0734000001
"8568","11",,6022973.2209000001,2101836.0734000001
"8569","11",,6023973.2209000001,2101836.0734000001
"8570","11",,6024973.2209000001,2101836.0734000001
"8571","11",,6025973.2209000001,2101836.0734000001
"8572","11",,6026973.2209000001,2101836.0734000001
"8573","11",,6027973.2209000001,2101836.0734000001
"8574","11",,6028973.2209000001,2101836.0734000001
"8575","11",,6029973.2209000001,2101836.0734000001
"8576","11",,6030973.2209000001,2101836.0734000001
"8577","11",,6031973.2209000001,2101836.0734000001
"8578","11",,6032973.2209000001,2101836.0734000001
"8579","11",,6033973.2209000001,2101836.0734000001
"8580","11",,6034973.2209000001,2101836.0734000001
"8581","11",,6035973.2209000001,2101836.0734000001
"8582","11",,6036973.2209000001,2101836.0734000001
"8583","11",,6037973.2209000001,2101836.0734000001
"8584","11",,6038973.2209000001,2101836.0734000001
"8585","11",,6039973.2209000001,2101836.0734000001
"8586","11",,6040973.2209000001,2101836.0734000001
"8587","11",,6041973.2209000001,2101836.0734000001
"8588","11",,6042973.2209000001,2101836.0734000001
"8589","11",,6043973.2209000001,2101836.0734000001
"8590","11",,6044973.2209000001,2101836.0734000001
"8591","11",,6045973.2209000001,2101836.0734000001
"8592","11",,6046973.2209000001,2101836.0734000001
"8593","11",,6047973.2209000001,2101836.0734000001
"8594","11",,6048973.2209000001,2101836.0734000001
"8595","11",,6049973.2209000001,2101836.0734000001
"8596","11",,6050973.2209000001,2101836.0734000001
"8597","11",,6051973.2209000001,2101836.0734000001
"8598","11",,6052973.2209000001,2101836.0734000001
"8599","11",,6053973.2209000001,2101836.0734000001
"8600","11",,6054973.2209000001,2101836.0734000001
"8601","11",,6055973.2209000001,2101836.0734000001
"8602","11",,6056973.2209000001,2101836.0734000001
"8603","11",,6057973.2209000001,2101836.0734000001
"8604","11",,6058973.2209000001,2101836.0734000001
"8605","11",,6059973.2209000001,2101836.0734000001
"8606","11",,6060973.2209000001,2101836.0734000001
"8607","11",,6061973.2209000001,2101836.0734000001
"8608","11",,6062973.2209000001,2101836.0734000001
"8609","11",,6063973.2209000001,2101836.0734000001
"8610","11",,6064973.2209000001,2101836.0734000001
"8611","11",,6065973.2209000001,2101836.0734000001
"8612","11",,6066973.2209000001,2101836.0734000001
"8613","11",,6067973.2209000001,2101836.0734000001
"8614","11",,6068973.2209000001,2101836.0734000001
"8615","11",,6069973.2209000001,2101836.0734000001
"8616","11",,6070973.2209000001,2101836.0734000001
"8617","11",,6071973.2209000001,2101836.0734000001
"8618","11",,6072973.2209000001,2101836.0734000001
"8619","11",,6073973.2209000001,2101836.0734000001
"8620","11",,6074973.2209000001,2101836.0734000001
"8621","11",,6075973.2209000001,2101836.0734000001
"8622","11",,6076973.2209000001,2101836.0734000001
"8623","11",,6077973.2209000001,2101836.0734000001
"8624","11",,6078973.2209000001,2101836.0734000001
"8625","11",,6079973.2209000001,2101836.0734000001
"8626","11",,6080973.2209000001,2101836.0734000001
"8627","11",,6081973.2209000001,2101836.0734000001
"8628","11",,6082973.2209000001,2101836.0734000001
"8629","11",,6083973.2209000001,2101836.0734000001
"8630","11",,6084973.2209000001,2101836.0734000001
"8631","11",,6085973.2209000001,2101836.0734000001
"8632","11",,6086973.2209000001,2101836.0734000001
"8633","11",,6087973.2209000001,2101836.0734000001
"8634","11",,6088973.2209000001,2101836.0734000001
"8635","11",,6089973.2209000001,2101836.0734000001
"8636","11",,6090973.2209000001,2101836.0734000001
"8637","11",,6091973.2209000001,2101836.0734000001
"8638","11",,6092973.2209000001,2101836.0734000001
"8639","11",,6093973.2209000001,2101836.0734000001
"8640","11",,6094973.2209000001,2101836.0734000001
"8641","11",,6095973.2209000001,2101836.0734000001
"8642","11",,6096973.2209000001,2101836.0734000001
"8643","11",,6097973.2209000001,2101836.0734000001
"8644","11",,6098973.2209000001,2101836.0734000001
"8645","11",,6099973.2209000001,2101836.0734000001
"8646","11",,6100973.2209000001,2101836.0734000001
"8647","11",,6101973.2209000001,2101836.0734000001
"8648","11",,6102973.2209000001,2101836.0734000001
"8649","11",,6103973.2209000001,2101836.0734000001
"8650","11",,6104973.2209000001,2101836.0734000001
"8651","11",,6105973.2209000001,2101836.0734000001
"8652","11",,6106973.2209000001,2101836.0734000001
"8653","11",,6107973.2209000001,2101836.0734000001
"8654","11",,6108973.2209000001,2101836.0734000001
"8655","11",,6109973.2209000001,2101836.0734000001
"8656","11",,6110973.2209000001,2101836.0734000001
"8657","11",,6111973.2209000001,2101836.0734000001
"8658","11",,6112973.2209000001,2101836.0734000001
"8659","11",,6113973.2209000001,2101836.0734000001
"8660","11",,6114973.2209000001,2101836.0734000001
"8661","11",,6115973.2209000001,2101836.0734000001
"8662","11",,6116973.2209000001,2101836.0734000001
"8663","11",,6117973.2209000001,2101836.0734000001
"8664","11",,6118973.2209000001,2101836.0734000001
"8665","11",,6119973.2209000001,2101836.0734000001
"8666","11",,6120973.2209000001,2101836.0734000001
"8667","11",,6121973.2209000001,2101836.0734000001
"8668","11",,6122973.2209000001,2101836.0734000001
"8669","11",,6123973.2209000001,2101836.0734000001
"8670","11",,6124973.2209000001,2101836.0734000001
"8671","11",,6125973.2209000001,2101836.0734000001
"8672","11",,6126973.2209000001,2101836.0734000001
"8673","11",,6127973.2209000001,2101836.0734000001
"8674","11",,6128973.2209000001,2101836.0734000001
"8675","11",,6129973.2209000001,2101836.0734000001
"8676","11",,6130973.2209000001,2101836.0734000001
"8677","11",,6131973.2209000001,2101836.0734000001
"8678","11",,6132973.2209000001,2101836.0734000001
"8679","11",,6133973.2209000001,2101836.0734000001
"8680","11",,6134973.2209000001,2101836.0734000001
"8681","11",,6135973.2209000001,2101836.0734000001
"8682","11",,6136973.2209000001,2101836.0734000001
"8683","11",,6137973.2209000001,2101836.0734000001
"8684","11",,6138973.2209000001,2101836.0734000001
"8685","11",,6139973.2209000001,2101836.0734000001
"8686","11",,6140973.2209000001,2101836.0734000001
"8687","11",,6141973.2209000001,2101836.0734000001
"8688","11",,6142973.2209000001,2101836.0734000001
"8689","11",,6143973.2209000001,2101836.0734000001
"8690","11",,6144973.2209000001,2101836.0734000001
"8691","11",,6145973.2209000001,2101836.0734000001
"8692","11",,6146973.2209000001,2101836.0734000001
"8693","11",,6147973.2209000001,2101836.0734000001
"8694","11",,6148973.2209000001,2101836.0734000001
"8695","10",,5960973.2209000001,2105116.9133000001
"8696","10",,5961973.2209000001,2105116.9133000001
"8697","10",,5962973.2209000001,2105116.9133000001
"8698","10",,5963973.2209000001,2105116.9133000001
"8699","10",,5964973.2209000001,2105116.9133000001
"8700","10",,5965973.2209000001,2105116.9133000001
"8701","10",,5966973.2209000001,2105116.9133000001
"8702","10",,5967973.2209000001,2105116.9133000001
"8703","10",,5968973.2209000001,2105116.9133000001
"8704","10",,5969973.2209000001,2105116.9133000001
"8705","10",,5970973.2209000001,2105116.9133000001
"8706","10",,5971973.2209000001,2105116.9133000001
"8707","10",,5972973.2209000001,2105116.9133000001
"8708","10",,5973973.2209000001,2105116.9133000001
"8709","10",,5974973.2209000001,2105116.9133000001
"8710","10",,5975973.2209000001,2105116.9133000001
"8711","10",,5976973.2209000001,2105116.9133000001
"8712","10",,5977973.2209000001,2105116.9133000001
"8713","10",,5978973.2209000001,2105116.9133000001
"8714","10",,5979973.2209000001,2105116.9133000001
"8715","10",,5980973.2209000001,2105116.9133000001
"8716","10",,5981973.2209000001,2105116.9133000001
"8717","10",,5982973.2209000001,2105116.9133000001
"8718","10",,5983973.2209000001,2105116.9133000001
"8719","10",,5984973.2209000001,2105116.9133000001
"8720","10",,5985973.2209000001,2105116.9133000001
"8721","10",,5986973.2209000001,2105116.9133000001
"8722","10",,5987973.2209000001,2105116.9133000001
"8723","10",,5988973.2209000001,2105116.9133000001
"8724","10",,5989973.2209000001,2105116.9133000001
"8725","10",,5990973.2209000001,2105116.9133000001
"8726","10",,5991973.2209000001,2105116.9133000001
"8727","10",,5992973.2209000001,2105116.9133000001
"8728","10",,5993973.2209000001,2105116.9133000001
"8729","10",,5994973.2209000001,2105116.9133000001
"8730","10",,5995973.2209000001,2105116.9133000001
"8731","10",,5996973.2209000001,2105116.9133000001
"8732","10",,5997973.2209000001,2105116.9133000001
"8733","10",,5998973.2209000001,2105116.9133000001
"8734","10",,5999973.2209000001,2105116.9133000001
"8735","10",,6000973.2209000001,2105116.9133000001
"8736","10",,6001973.2209000001,2105116.9133000001
"8737","10",,6002973.2209000001,2105116.9133000001
"8738","10",,6003973.2209000001,2105116.9133000001
"8739","10",,6004973.2209000001,2105116.9133000001
"8740","10",,6005973.2209000001,2105116.9133000001
"8741","10",,6006973.2209000001,2105116.9133000001
"8742","10",,6007973.2209000001,2105116.9133000001
"8743","10",,6008973.2209000001,2105116.9133000001
"8744","10",,6009973.2209000001,2105116.9133000001
"8745","10",,6010973.2209000001,2105116.9133000001
"8746","10",,6011973.2209000001,2105116.9133000001
"8747","10",,6012973.2209000001,2105116.9133000001
"8748","10",,6013973.2209000001,2105116.9133000001
"8749","10",,6014973.2209000001,2105116.9133000001
"8750","10",,6015973.2209000001,2105116.9133000001
"8751","10",,6016973.2209000001,2105116.9133000001
"8752","10",,6017973.2209000001,2105116.9133000001
"8753","10",,6018973.2209000001,2105116.9133000001
"8754","10",,6019973.2209000001,2105116.9133000001
"8755","10",,6020973.2209000001,2105116.9133000001
"8756","10",,6021973.2209000001,2105116.9133000001
"8757","10",,6022973.2209000001,2105116.9133000001
"8758","10",,6023973.2209000001,2105116.9133000001
"8759","10",,6024973.2209000001,2105116.9133000001
"8760","10",,6025973.2209000001,2105116.9133000001
"8761","10",,6026973.2209000001,2105116.9133000001
"8762","10",,6027973.2209000001,2105116.9133000001
"8763","10",,6028973.2209000001,2105116.9133000001
"8764","10",,6029973.2209000001,2105116.9133000001
"8765","10",,6030973.2209000001,2105116.9133000001
"8766","10",,6031973.2209000001,2105116.9133000001
"8767","10",,6032973.2209000001,2105116.9133000001
"8768","10",,6033973.2209000001,2105116.9133000001
"8769","10",,6034973.2209000001,2105116.9133000001
"8770","10",,6035973.2209000001,2105116.9133000001
"8771","10",,6036973.2209000001,2105116.9133000001
"8772","10",,6037973.2209000001,2105116.9133000001
"8773","10",,6038973.2209000001,2105116.9133000001
"8774","10",,6039973.2209000001,2105116.9133000001
"8775","10",,6040973.2209000001,2105116.9133000001
"8776","10",,6041973.2209000001,2105116.9133000001
"8777","10",,6042973.2209000001,2105116.9133000001
"8778","10",,6043973.2209000001,2105116.9133000001
"8779","10",,6044973.2209000001,2105116.9133000001
"8780","10",,6045973.2209000001,2105116.9133000001
"8781","10",,6046973.2209000001,2105116.9133000001
"8782","10",,6047973.2209000001,2105116.9133000001
"8783","10",,6048973.2209000001,2105116.9133000001
"8784","10",,6049973.2209000001,2105116.9133000001
"8785","10",,6050973.2209000001,2105116.9133000001
"8786","10",,6051973.2209000001,2105116.9133000001
"8787","10",,6052973.2209000001,2105116.9133000001
"8788","10",,6053973.2209000001,2105116.9133000001
"8789","10",,6054973.2209000001,2105116.9133000001
"8790","10",,6055973.2209000001,2105116.9133000001
"8791","10",,6056973.2209000001,2105116.9133000001
"8792","10",,6057973.2209000001,2105116.9133000001
"8793","10",,6058973.2209000001,2105116.9133000001
"8794","10",,6059973.2209000001,2105116.9133000001
"8795","10",,6060973.2209000001,2105116.9133000001
"8796","10",,6061973.2209000001,2105116.9133000001
"8797","10",,6062973.2209000001,2105116.9133000001
"8798","10",,6063973.2209000001,2105116.9133000001
"8799","10",,6064973.2209000001,2105116.9133000001
"8800","10",,6065973.2209000001,2105116.9133000001
"8801","10",,6066973.2209000001,2105116.9133000001
"8802","10",,6067973.2209000001,2105116.9133000001
"8803","10",,6068973.2209000001,2105116.9133000001
"8804","10",,6069973.2209000001,2105116.9133000001
"8805","10",,6070973.2209000001,2105116.9133000001
"8806","10",,6071973.2209000001,2105116.9133000001
"8807","10",,6072973.2209000001,2105116.9133000001
"8808","10",,6073973.2209000001,2105116.9133000001
"8809","10",,6074973.2209000001,2105116.9133000001
"8810","10",,6075973.2209000001,2105116.9133000001
"8811","10",,6076973.2209000001,2105116.9133000001
"8812","10",,6077973.2209000001,2105116.9133000001
"8813","10",,6078973.2209000001,2105116.9133000001
"8814","10",,6079973.2209000001,2105116.9133000001
"8815","10",,6080973.2209000001,2105116.9133000001
"8816","10",,6081973.2209000001,2105116.9133000001
"8817","10",,6082973.2209000001,2105116.9133000001
"8818","10",,6083973.2209000001,2105116.9133000001
"8819","10",,6084973.2209000001,2105116.9133000001
"8820","10",,6085973.2209000001,2105116.9133000001
"8821","10",,6086973.2209000001,2105116.9133000001
"8822","10",,6087973.2209000001,2105116.9133000001
"8823","10",,6088973.2209000001,2105116.9133000001
"8824","10",,6089973.2209000001,2105116.9133000001
"8825","10",,6090973.2209000001,2105116.9133000001
"8826","10",,6091973.2209000001,2105116.9133000001
"8827","10",,6092973.2209000001,2105116.9133000001
"8828","10",,6093973.2209000001,2105116.9133000001
"8829","10",,6094973.2209000001,2105116.9133000001
"8830","10",,6095973.2209000001,2105116.9133000001
"8831","10",,6096973.2209000001,2105116.9133000001
"8832","10",,6097973.2209000001,2105116.9133000001
"8833","10",,6098973.2209000001,2105116.9133000001
"8834","10",,6099973.2209000001,2105116.9133000001
"8835","10",,6100973.2209000001,2105116.9133000001
"8836","10",,6101973.2209000001,2105116.9133000001
"8837","10",,6102973.2209000001,2105116.9133000001
"8838","10",,6103973.2209000001,2105116.9133000001
"8839","10",,6104973.2209000001,2105116.9133000001
"8840","10",,6105973.2209000001,2105116.9133000001
"8841","10",,6106973.2209000001,2105116.9133000001
"8842","10",,6107973.2209000001,2105116.9133000001
"8843","10",,6108973.2209000001,2105116.9133000001
"8844","10",,6109973.2209000001,2105116.9133000001
"8845","10",,6110973.2209000001,2105116.9133000001
"8846","10",,6111973.2209000001,2105116.9133000001
"8847","10",,6112973.2209000001,2105116.9133000001
"8848","10",,6113973.2209000001,2105116.9133000001
"8849","10",,6114973.2209000001,2105116.9133000001
"8850","10",,6115973.2209000001,2105116.9133000001
"8851","10",,6116973.2209000001,2105116.9133000001
"8852","10",,6117973.2209000001,2105116.9133000001
"8853","10",,6118973.2209000001,2105116.9133000001
"8854","10",,6119973.2209000001,2105116.9133000001
"8855","10",,6120973.2209000001,2105116.9133000001
"8856","10",,6121973.2209000001,2105116.9133000001
"8857","10",,6122973.2209000001,2105116.9133000001
"8858","10",,6123973.2209000001,2105116.9133000001
"8859","10",,6124973.2209000001,2105116.9133000001
"8860","10",,6125973.2209000001,2105116.9133000001
"8861","10",,6126973.2209000001,2105116.9133000001
"8862","10",,6127973.2209000001,2105116.9133000001
"8863","10",,6128973.2209000001,2105116.9133000001
"8864","10",,6129973.2209000001,2105116.9133000001
"8865","10",,6130973.2209000001,2105116.9133000001
"8866","10",,6131973.2209000001,2105116.9133000001
"8867","10",,6132973.2209000001,2105116.9133000001
"8868","10",,6133973.2209000001,2105116.9133000001
"8869","10",,6134973.2209000001,2105116.9133000001
"8870","10",,6135973.2209000001,2105116.9133000001
"8871","10",,6136973.2209000001,2105116.9133000001
"8872","10",,6137973.2209000001,2105116.9133000001
"8873","10",,6138973.2209000001,2105116.9133000001
"8874","10",,6139973.2209000001,2105116.9133000001
"8875","10",,6140973.2209000001,2105116.9133000001
"8876","10",,6141973.2209000001,2105116.9133000001
"8877","10",,6142973.2209000001,2105116.9133000001
"8878","10",,6143973.2209000001,2105116.9133000001
"8879","10",,6144973.2209000001,2105116.9133000001
"8880","10",,6145973.2209000001,2105116.9133000001
"8881","10",,6146973.2209000001,2105116.9133000001
"8882","10",,6147973.2209000001,2105116.9133000001
"8883","10",,6148973.2209000001,2105116.9133000001
"8884","13",,5960973.2209000001,2095274.3936000001
"8885","13",,5961973.2209000001,2095274.3936000001
"8886","13",,5962973.2209000001,2095274.3936000001
"8887","13",,5963973.2209000001,2095274.3936000001
"8888","13",,5964973.2209000001,2095274.3936000001
"8889","13",,5965973.2209000001,2095274.3936000001
"8890","13",,5966973.2209000001,2095274.3936000001
"8891","13",,5967973.2209000001,2095274.3936000001
"8892","13",,5968973.2209000001,2095274.3936000001
"8893","13",,5969973.2209000001,2095274.3936000001
"8894","13",,5970973.2209000001,2095274.3936000001
"8895","13",,5971973.2209000001,2095274.3936000001
"8896","13",,5972973.2209000001,2095274.3936000001
"8897","13",,5973973.2209000001,2095274.3936000001
"8898","13",,5974973.2209000001,2095274.3936000001
"8899","13",,5975973.2209000001,2095274.3936000001
"8900","13",,5976973.2209000001,2095274.3936000001
"8901","13",,5977973.2209000001,2095274.3936000001
"8902","13",,5978973.2209000001,2095274.3936000001
"8903","13",,5979973.2209000001,2095274.3936000001
"8904","13",,5980973.2209000001,2095274.3936000001
"8905","13",,5981973.2209000001,2095274.3936000001
"8906","13",,5982973.2209000001,2095274.3936000001
"8907","13",,5983973.2209000001,2095274.3936000001
"8908","13",,5984973.2209000001,2095274.3936000001
"8909","13",,5985973.2209000001,2095274.3936000001
"8910","13",,5986973.2209000001,2095274.3936000001
"8911","13",,5987973.2209000001,2095274.3936000001
"8912","13",,5988973.2209000001,2095274.3936000001
"8913","13",,5989973.2209000001,2095274.3936000001
"8914","13",,5990973.2209000001,2095274.3936000001
"8915","13",,5991973.2209000001,2095274.3936000001
"8916","13",,5992973.2209000001,2095274.3936000001
"8917","13",,5993973.2209000001,2095274.3936000001
"8918","13",,5994973.2209000001,2095274.3936000001
"8919","13",,5995973.2209000001,2095274.3936000001
"8920","13",,5996973.2209000001,2095274.3936000001
"8921","13",,5997973.2209000001,2095274.3936000001
"8922","13",,5998973.2209000001,2095274.3936000001
"8923","13",,5999973.2209000001,2095274.3936000001
"8924","13",,6000973.2209000001,2095274.3936000001
"8925","13",,6001973.2209000001,2095274.3936000001
"8926","13",,6002973.2209000001,2095274.3936000001
"8927","13",,6003973.2209000001,2095274.3936000001
"8928","13",,6004973.2209000001,2095274.3936000001
"8929","13",,6005973.2209000001,2095274.3936000001
"8930","13",,6006973.2209000001,2095274.3936000001
"8931","13",,6007973.2209000001,2095274.3936000001
"8932","13",,6008973.2209000001,2095274.3936000001
"8933","13",,6009973.2209000001,2095274.3936000001
"8934","13",,6010973.2209000001,2095274.3936000001
"8935","13",,6011973.2209000001,2095274.3936000001
"8936","13",,6012973.2209000001,2095274.3936000001
"8937","13",,6013973.2209000001,2095274.3936000001
"8938","13",,6014973.2209000001,2095274.3936000001
"8939","13",,6015973.2209000001,2095274.3936000001
"8940","13",,6016973.2209000001,2095274.3936000001
"8941","13",,6017973.2209000001,2095274.3936000001
"8942","13",,6018973.2209000001,2095274.3936000001
"8943","13",,6019973.2209000001,2095274.3936000001
"8944","13",,6020973.2209000001,2095274.3936000001
"8945","13",,6021973.2209000001,2095274.3936000001
"8946","13",,6022973.2209000001,2095274.3936000001
"8947","13",,6023973.2209000001,2095274.3936000001
"8948","13",,6024973.2209000001,2095274.3936000001
"8949","13",,6025973.2209000001,2095274.3936000001
"8950","13",,6026973.2209000001,2095274.3936000001
"8951","13",,6027973.2209000001,2095274.3936000001
"8952","13",,6028973.2209000001,2095274.3936000001
"8953","13",,6029973.2209000001,2095274.3936000001
"8954","13",,6030973.2209000001,2095274.3936000001
"8955","13",,6031973.2209000001,2095274.3936000001
"8956","13",,6032973.2209000001,2095274.3936000001
"8957","13",,6033973.2209000001,2095274.3936000001
"8958","13",,6034973.2209000001,2095274.3936000001
"8959","13",,6035973.2209000001,2095274.3936000001
"8960","13",,6036973.2209000001,2095274.3936000001
"8961","13",,6037973.2209000001,2095274.3936000001
"8962","13",,6038973.2209000001,2095274.3936000001
"8963","13",,6039973.2209000001,2095274.3936000001
"8964","13",,6040973.2209000001,2095274.3936000001
"8965","13",,6041973.2209000001,2095274.3936000001
"8966","13",,6042973.2209000001,2095274.3936000001
"8967","13",,6043973.2209000001,2095274.3936000001
"8968","13",,6044973.2209000001,2095274.3936000001
"8969","13",,6045973.2209000001,2095274.3936000001
"8970","13",,6046973.2209000001,2095274.3936000001
"8971","13",,6047973.2209000001,2095274.3936000001
"8972","13",,6048973.2209000001,2095274.3936000001
"8973","13",,6049973.2209000001,2095274.3936000001
"8974","13",,6050973.2209000001,2095274.3936000001
"8975","13",,6051973.2209000001,2095274.3936000001
"8976","13",,6052973.2209000001,2095274.3936000001
"8977","13",,6053973.2209000001,2095274.3936000001
"8978","13",,6054973.2209000001,2095274.3936000001
"8979","13",,6055973.2209000001,2095274.3936000001
"8980","13",,6056973.2209000001,2095274.3936000001
"8981","13",,6057973.2209000001,2095274.3936000001
"8982","13",,6058973.2209000001,2095274.3936000001
"8983","13",,6059973.2209000001,2095274.3936000001
"8984","13",,6060973.2209000001,2095274.3936000001
"8985","13",,6061973.2209000001,2095274.3936000001
"8986","13",,6062973.2209000001,2095274.3936000001
"8987","13",,6063973.2209000001,2095274.3936000001
"8988","13",,6064973.2209000001,2095274.3936000001
"8989","13",,6065973.2209000001,2095274.3936000001
"8990","13",,6066973.2209000001,2095274.3936000001
"8991","13",,6067973.2209000001,2095274.3936000001
"8992","13",,6068973.2209000001,2095274.3936000001
"8993","13",,6069973.2209000001,2095274.3936000001
"8994","13",,6070973.2209000001,2095274.3936000001
"8995","13",,6071973.2209000001,2095274.3936000001
"8996","13",,6072973.2209000001,2095274.3936000001
"8997","13",,6073973.2209000001,2095274.3936000001
"8998","13",,6074973.2209000001,2095274.3936000001
"8999","13",,6075973.2209000001,2095274.3936000001
"9000","13",,6076973.2209000001,2095274.3936000001
"9001","13",,6077973.2209000001,2095274.3936000001
"9002","13",,6078973.2209000001,2095274.3936000001
"9003","13",,6079973.2209000001,2095274.3936000001
"9004","13",,6080973.2209000001,2095274.3936000001
"9005","13",,6081973.2209000001,2095274.3936000001
"9006","13",,6082973.2209000001,2095274.3936000001
"9007","13",,6083973.2209000001,2095274.3936000001
"9008","13",,6084973.2209000001,2095274.3936000001
"9009","13",,6085973.2209000001,2095274.3936000001
"9010","13",,6086973.2209000001,2095274.3936000001
"9011","13",,6087973.2209000001,2095274.3936000001
"9012","13",,6088973.2209000001,2095274.3936000001
"9013","13",,6089973.2209000001,2095274.3936000001
"9014","13",,6090973.2209000001,2095274.3936000001
"9015","13",,6091973.2209000001,2095274.3936000001
"9016","13",,6092973.2209000001,2095274.3936000001
"9017","13",,6093973.2209000001,2095274.3936000001
"9018","13",,6094973.2209000001,2095274.3936000001
"9019","13",,6095973.2209000001,2095274.3936000001
"9020","13",,6096973.2209000001,2095274.3936000001
"9021","13",,6097973.2209000001,2095274.3936000001
"9022","13",,6098973.2209000001,2095274.3936000001
"9023","13",,6099973.2209000001,2095274.3936000001
"9024","13",,6100973.2209000001,2095274.3936000001
"9025","13",,6101973.2209000001,2095274.3936000001
"9026","13",,6102973.2209000001,2095274.3936000001
"9027","13",,6103973.2209000001,2095274.3936000001
"9028","13",,6104973.2209000001,2095274.3936000001
"9029","13",,6105973.2209000001,2095274.3936000001
"9030","13",,6106973.2209000001,2095274.3936000001
"9031","13",,6107973.2209000001,2095274.3936000001
"9032","13",,6108973.2209000001,2095274.3936000001
"9033","13",,6109973.2209000001,2095274.3936000001
"9034","13",,6110973.2209000001,2095274.3936000001
"9035","13",,6111973.2209000001,2095274.3936000001
"9036","13",,6112973.2209000001,2095274.3936000001
"9037","13",,6113973.2209000001,2095274.3936000001
"9038","13",,6114973.2209000001,2095274.3936000001
"9039","13",,6115973.2209000001,2095274.3936000001
"9040","13",,6116973.2209000001,2095274.3936000001
"9041","13",,6117973.2209000001,2095274.3936000001
"9042","13",,6118973.2209000001,2095274.3936000001
"9043","13",,6119973.2209000001,2095274.3936000001
"9044","13",,6120973.2209000001,2095274.3936000001
"9045","13",,6121973.2209000001,2095274.3936000001
"9046","13",,6122973.2209000001,2095274.3936000001
"9047","13",,6123973.2209000001,2095274.3936000001
"9048","13",,6124973.2209000001,2095274.3936000001
"9049","13",,6125973.2209000001,2095274.3936000001
"9050","13",,6126973.2209000001,2095274.3936000001
"9051","13",,6127973.2209000001,2095274.3936000001
"9052","13",,6128973.2209000001,2095274.3936000001
"9053","13",,6129973.2209000001,2095274.3936000001
"9054","13",,6130973.2209000001,2095274.3936000001
"9055","13",,6131973.2209000001,2095274.3936000001
"9056","13",,6132973.2209000001,2095274.3936000001
"9057","13",,6133973.2209000001,2095274.3936000001
"9058","13",,6134973.2209000001,2095274.3936000001
"9059","13",,6135973.2209000001,2095274.3936000001
"9060","13",,6136973.2209000001,2095274.3936000001
"9061","13",,6137973.2209000001,2095274.3936000001
"9062","13",,6138973.2209000001,2095274.3936000001
"9063","13",,6139973.2209000001,2095274.3936000001
"9064","13",,6140973.2209000001,2095274.3936000001
"9065","13",,6141973.2209000001,2095274.3936000001
"9066","13",,6142973.2209000001,2095274.3936000001
"9067","13",,6143973.2209000001,2095274.3936000001
"9068","13",,6144973.2209000001,2095274.3936000001
"9069","13",,6145973.2209000001,2095274.3936000001
"9070","13",,6146973.2209000001,2095274.3936000001
"9071","13",,6147973.2209000001,2095274.3936000001
"9072","13",,6148973.2209000001,2095274.3936000001
"9073","12",,5960973.2209000001,2098555.2335000001
"9074","12",,5961973.2209000001,2098555.2335000001
"9075","12",,5962973.2209000001,2098555.2335000001
"9076","12",,5963973.2209000001,2098555.2335000001
"9077","12",,5964973.2209000001,2098555.2335000001
"9078","12",,5965973.2209000001,2098555.2335000001
"9079","12",,5966973.2209000001,2098555.2335000001
"9080","12",,5967973.2209000001,2098555.2335000001
"9081","12",,5968973.2209000001,2098555.2335000001
"9082","12",,5969973.2209000001,2098555.2335000001
"9083","12",,5970973.2209000001,2098555.2335000001
"9084","12",,5971973.2209000001,2098555.2335000001
"9085","12",,5972973.2209000001,2098555.2335000001
"9086","12",,5973973.2209000001,2098555.2335000001
